GeoID,Location_Name,State,State_Abbr,County,Year,Total_Households,Poverty_Households,ALICE_Households,Above_ALICE_Households,Poverty_Rate_Pct,ALICE_Rate_Pct,Combined_Rate_Pct,RC_Chapter,RC_Chapter_Code,RC_Region,RC_Region_Code,RC_Division,RC_Division_Code,RC_FEMA_Region
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2010,9478,2438,2980,4060,25.7,31.4,57.2,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2012,9292,2178,3218,3896,23.4,34.6,58.1,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2014,9145,2067,3196,3882,22.6,34.9,57.6,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2016,9122,2249,3211,3662,24.7,35.2,59.9,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2018,9186,2383,3231,3572,25.9,35.2,61.1,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2019,9345,2570,3218,3557,27.5,34.4,61.9,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2021,9088,2237,3413,3438,24.6,37.6,62.2,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2022,9016,2169,3381,3466,24.1,37.5,61.6,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01005,"Barbour County, Alabama",Alabama,AL,Barbour,2023,9080,2008,3367,3705,22.1,37.1,59.2,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2010,7267,1178,2794,3295,16.2,38.4,54.7,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2012,7107,1320,3473,2314,18.6,48.9,67.4,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2014,7078,1128,3191,2759,15.9,45.1,61.0,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2016,7048,1079,2968,3001,15.3,42.1,57.4,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2018,6840,968,2993,2879,14.2,43.8,57.9,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2019,6891,1266,2639,2986,18.4,38.3,56.7,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2021,7083,1331,2413,3339,18.8,34.1,52.9,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2022,7216,1569,2414,3233,21.7,33.5,55.2,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01007,"Bibb County, Alabama",Alabama,AL,Bibb,2023,7571,1552,2908,3111,20.5,38.4,58.9,ARC serving Central West Alabama,01288,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2010,20919,2991,6132,11796,14.3,29.3,43.6,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2012,21192,3111,6410,11671,14.7,30.2,44.9,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2014,20934,3326,6749,10859,15.9,32.2,48.1,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2016,20619,3066,6676,10877,14.9,32.4,47.2,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2018,20600,2944,6941,10715,14.3,33.7,48.0,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2019,20847,2962,6955,10930,14.2,33.4,47.6,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2021,21300,3259,7877,10164,15.3,37.0,52.3,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2022,21626,3469,7370,10787,16.0,34.1,50.1,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01009,"Blount County, Alabama",Alabama,AL,Blount,2023,21977,3464,7515,10998,15.8,34.2,50.0,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2010,3732,832,1426,1474,22.3,38.2,60.5,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2012,3740,782,1222,1736,20.9,32.7,53.6,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2014,3746,878,1300,1568,23.4,34.7,58.1,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2016,3556,1006,1265,1285,28.3,35.6,63.9,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2018,3609,1215,1039,1355,33.7,28.8,62.5,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2019,3521,994,1041,1486,28.2,29.6,57.8,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2021,3419,1148,1229,1042,33.6,35.9,69.5,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2022,3450,1000,1343,1107,29.0,38.9,67.9,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01011,"Bullock County, Alabama",Alabama,AL,Bullock,2023,3453,957,1537,959,27.7,44.5,72.2,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2010,8144,2046,2406,3692,25.1,29.5,54.7,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2012,8177,2104,2290,3783,25.7,28.0,53.7,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2014,8253,2160,2116,3977,26.2,25.6,51.8,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2016,7675,1927,1970,3778,25.1,25.7,50.8,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2018,6708,1537,2266,2905,22.9,33.8,56.7,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2019,6506,1331,2214,2961,20.5,34.0,54.5,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2021,6531,1106,2377,3048,16.9,36.4,53.3,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2022,7131,1372,2759,3000,19.2,38.7,57.9,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01013,"Butler County, Alabama",Alabama,AL,Butler,2023,7262,1443,2703,3116,19.9,37.2,57.1,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2010,45862,10072,11240,24550,22.0,24.5,46.5,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2012,45986,9809,11072,25105,21.3,24.1,45.4,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2014,46087,10514,10708,24865,22.8,23.2,46.0,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2016,43972,7459,10684,25829,17.0,24.3,41.3,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2018,44264,9450,11134,23680,21.3,25.2,46.5,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2019,44636,7844,11668,25124,17.6,26.1,43.7,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2021,44631,9281,12785,22565,20.8,28.6,49.4,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2022,45701,8121,14448,23132,17.8,31.6,49.4,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01015,"Calhoun County, Alabama",Alabama,AL,Calhoun,2023,46310,10164,13829,22317,21.9,29.9,51.8,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2010,13630,3217,4051,6362,23.6,29.7,53.3,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2012,13688,3241,4091,6356,23.7,29.9,53.6,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2014,13901,3006,3942,6953,21.6,28.4,50.0,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2016,13851,2668,4071,7112,19.3,29.4,48.7,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2018,13516,2414,4151,6951,17.9,30.7,48.6,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2019,13448,2429,4156,6863,18.1,30.9,49.0,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2021,13123,2006,4584,6533,15.3,34.9,50.2,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2022,13143,2511,4586,6046,19.1,34.9,54.0,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01017,"Chambers County, Alabama",Alabama,AL,Chambers,2023,13419,2437,4861,6121,18.2,36.2,54.4,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2010,12030,1830,3469,6731,15.2,28.8,44.0,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2012,11999,2528,3505,5966,21.1,29.2,50.3,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2014,11726,2383,3909,5434,20.3,33.3,53.7,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2016,10999,1950,2899,6150,17.7,26.4,44.1,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2018,10606,1821,3015,5770,17.2,28.4,45.6,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2019,10737,1678,3118,5941,15.6,29.0,44.7,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2021,9692,1576,3343,4773,16.3,34.5,50.8,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2022,9997,1574,3727,4696,15.7,37.3,53.0,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01019,"Cherokee County, Alabama",Alabama,AL,Cherokee,2023,10477,1671,3551,5255,15.9,33.9,49.8,ARC serving North Alabama,01192,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2010,16360,2960,4014,9386,18.1,24.5,42.6,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2012,16262,2978,4810,8474,18.3,29.6,47.9,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2014,16281,2774,4528,8979,17.0,27.8,44.8,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2016,16619,3129,4114,9376,18.8,24.8,43.6,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2018,16751,3205,4759,8787,19.1,28.4,47.5,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2019,16927,3207,4723,8997,18.9,27.9,46.8,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2021,16562,2539,4965,9058,15.3,30.0,45.3,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2022,16931,2391,5024,9516,14.1,29.7,43.8,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01021,"Chilton County, Alabama",Alabama,AL,Chilton,2023,17554,2439,5462,9653,13.9,31.1,45.0,ARC serving Central East Alabama,01216,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2010,5296,1108,1880,2308,20.9,35.5,56.4,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2012,5303,1247,1504,2552,23.5,28.4,51.9,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2014,5526,1340,1498,2688,24.2,27.1,51.4,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2016,5562,1271,1666,2625,22.9,30.0,52.8,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2018,5350,1190,1703,2457,22.2,31.8,54.1,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2019,5300,1202,1679,2419,22.7,31.7,54.4,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2021,5211,1126,1803,2282,21.6,34.6,56.2,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2022,5228,1112,1681,2435,21.3,32.2,53.4,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01023,"Choctaw County, Alabama",Alabama,AL,Choctaw,2023,5174,1170,1662,2342,22.6,32.1,54.7,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2010,8990,2320,2698,3972,25.8,30.0,55.8,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2012,9840,2802,2251,4787,28.5,22.9,51.4,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2014,9791,2750,2575,4466,28.1,26.3,54.4,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2016,9554,2651,2593,4310,27.7,27.1,54.9,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2018,9358,2596,2519,4243,27.7,26.9,54.7,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2019,9090,2377,2459,4254,26.1,27.1,53.2,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2021,8250,1746,2525,3979,21.2,30.6,51.8,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2022,8188,1807,2677,3704,22.1,32.7,54.8,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01025,"Clarke County, Alabama",Alabama,AL,Clarke,2023,8452,1719,2814,3919,20.3,33.3,53.6,ARC serving South Alabama,01208,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2010,5851,1256,1587,3008,21.5,27.1,48.6,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2012,5734,1231,1572,2931,21.5,27.4,48.9,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2014,5572,1132,1635,2805,20.3,29.3,49.7,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2016,5363,1001,1508,2854,18.7,28.1,46.8,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2018,5236,1036,1441,2759,19.8,27.5,47.3,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2019,5198,1002,1731,2465,19.3,33.3,52.6,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2021,5399,1086,1811,2502,20.1,33.5,53.7,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2022,5485,1055,1777,2653,19.2,32.4,51.6,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01027,"Clay County, Alabama",Alabama,AL,Clay,2023,5765,1038,1675,3052,18.0,29.1,47.1,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01029,"Cleburne County, Alabama",Alabama,AL,Cleburne,2010,5397,962,1749,2686,17.8,32.4,50.2,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
01029,"Cleburne County, Alabama",Alabama,AL,Cleburne,2012,5518,925,1740,2853,16.8,31.5,48.3,ARC serving Mid Alabama,01019,Alabama and Mississippi Region,01R04,Southeast and Caribbean Division,D25,IV
